"행정구역(시군구)별",2023.01,2023.01,2023.01,2023.01,2023.01,2023.01,2023.01,2023.01,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.03,2023.03,2023.03,2023.03,2023.03,2023.03,2023.03,2023.03,2023.04,2023.04,2023.04,2023.04,2023.04,2023.04,2023.04,2023.04,2023.05,2023.05,2023.05,2023.05,2023.05,2023.05,2023.05,2023.05,2023.06,2023.06,2023.06,2023.06,2023.06,2023.06,2023.06,2023.06,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.08,2023.08,2023.08,2023.08,2023.08,2023.08,2023.08,2023.08,2023.09,2023.09,2023.09,2023.09,2023.09,2023.09,2023.09,2023.09,1970,1970,1970,1970,1970,1970,1970,1971,1971,1971,1971,1971,1971,1971,1971,1972,1972,1972,1972,1972,1972,1972,1972,1973,1973,1973,1973,1973,1973,1973,1973,1974,1974,1974,1974,1974,1974,1974,1974,1975,1975,1975,1975,1975,1975,1975,1975,1976,1976,1976,1976,1976,1976,1976,1976,1977,1977,1977,1977,1977,1977,1977,1977,1978,1978,1978,1978,1978,1978,1978,1978,1979,1979,1979,1979,1979,1979,1979,1979,1980,1980,1980,1980,1980,1980,1980,1980,1981,1981,1981,1981,1981,1981,1981,1981,1982,1982,1982,1982,1982,1982,1982,1982,1983,1983,1983,1983,1983,1983,1983,1983,1984,1984,1984,1984,1984,1984,1984,1984,1985,1985,1985,1985,1985,1985,1985,1985,1986,1986,1986,1986,1986,1986,1986,1986,1987,1987,1987,1987,1987,1987,1987,1987,1988,1988,1988,1988,1988,1988,1988,1988,1989,1989,1989,1989,1989,1989,1989,1989,1990,1990,1990,1990,1990,1990,1990,1990,1991,1991,1991,1991,1991,1991,1991,1991,1992,1992,1992,1992,1992,1992,1992,1992,1993,1993,1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역(시군구)별",총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명)
"전국",506100,506100,0,164141,145923,145923,196036,196036,622411,622411,0,187696,183174,183174,251541,251541,588958,588958,0,195928,171026,171026,222004,222004,455474,455474,0,161731,136415,136415,157328,157328,497285,497285,0,180983,148019,148019,168283,168283,473480,473480,0,173203,140977,140977,159300,159300,482143,482143,0,175329,144573,144573,162241,162241,538401,538401,0,192044,161459,161459,184898,184898,449718,449718,0,165606,136957,136957,147155,147155,4046536,4046536,0,-,-,-,-,4210164,4210164,0,2878091,-,-,1332073,1332073,3687938,3687938,0,2619367,-,-,1068571,1068571,4860418,4860418,0,3435573,-,-,1424845,1424845,5297969,5297969,0,3709343,-,-,1588626,1588626,9011440,9011440,0,6143486,-,-,2867954,2867954,6773250,6773250,0,4620297,-,-,2152953,2152953,7397623,7397623,0,5234058,-,-,2163565,2163565,8410276,8410276,0,5867479,-,-,2542797,2542797,7324380,7324380,0,4974831,-,-,2349549,2349549,8258573,8258573,0,5652936,-,-,2605637,2605637,8194516,8194516,0,5401067,-,-,2793449,2793449,8616474,8616474,0,5806253,-,-,2810221,2810221,9795811,9795811,0,6584773,-,-,3211038,3211038,9043238,9043238,0,6033834,-,-,3009404,3009404,8679097,8679097,0,5753800,-,-,2925297,2925297,8660428,8660428,0,5639139,-,-,3021289,3021289,9308750,9308750,0,6065385,-,-,3243365,3243365,9969020,9969020,0,6616530,-,-,3352490,3352490,9316219,9316219,0,6126613,-,-,3189606,3189606,9459209,9459209,0,6228081,-,-,3231128,3231128,8980841,8980841,0,6022999,-,-,2957842,2957842,9031576,9031576,0,6171816,-,-,2859760,2859760,8807058,8807058,0,5943391,-,-,2863667,2863667,8791714,8791714,0,6052025,-,-,2739689,2739689,9073069,9073069,0,3385801,2822329,2822329,2864939,2864939,8854973,8854973,0,3250389,2768495,2768495,2836089,2836089,8819909,8819909,0,3175759,2805708,2805708,2838442,2838442,8156318,8156318,0,2917869,2559820,2559820,2678629,2678629,9435347,9435347,0,3445888,2964675,2964675,3024784,3024784,9009441,9009441,0,3299280,2864330,2864330,2845831,2845831,9289949,9289949,0,3437686,2920246,2920246,2932017,2932017,9584461,9584461,0,3622611,2967035,2967035,2994815,2994815,9516605,9516605,0,3536987,2971837,2971837,3007781,3007781,8567795,8567795,0,3127996,2646060,2646060,2793739,2793739,8795397,8795397,0,3279032,2701086,2701086,2815279,2815279,9342074,9342074,0,3547116,2848289,2848289,2946669,2946669,9070102,9070102,0,3390521,2757578,2757578,2922003,2922003,8808256,8808256,0,3321911,2694194,2694194,2792151,2792151,8487275,8487275,0,3183026,2575277,2575277,2728972,2728972,8226594,8226594,0,3104796,2459505,2459505,2662293,2662293,8127195,8127195,0,3143729,2378953,2378953,2604513,2604513,7506691,7506691,0,2827998,2165953,2165953,2512740,2512740,7411784,7411784,0,2864028,2124327,2124327,2423429,2423429,7629098,7629098,0,2957867,2163435,2163435,2507796,2507796,7755286,7755286,0,3014020,2189842,2189842,2551424,2551424,7378430,7378430,0,2840295,2084793,2084793,2453342,2453342,7154226,7154226,0,2701400,2041896,2041896,2410930,2410930,7297099,7297099,0,2776681,2091234,2091234,2429184,2429184,7104398,7104398,0,2659826,2059624,2059624,2384948,2384948,7735491,7735491,0,2926406,2274971,2274971,2534114,2534114,7213422,7213422,0,2649108,2117080,2117080,2447234,2447234,6152155,6152155,0,2173548,1805002,1805002,2173605,2173605
"서울특별시",91225,94248,-3023,19465,35007,35007,36753,39776,126733,123266,3467,25653,48143,48143,52937,49470,116723,117601,-878,27105,44403,44403,45215,46093,89745,93110,-3365,22778,35590,35590,31377,34742,99323,102676,-3353,26188,39087,39087,34048,37401,90971,95204,-4233,23389,35663,35663,31919,36152,94517,97209,-2692,23724,37846,37846,32947,35639,111712,112732,-1020,27466,45405,45405,38841,39861,93071,94441,-1370,24358,37783,37783,30930,32300,1742813,1448985,293828,-,-,-,-,1671705,1419016,252689,1158556,-,-,513149,260460,1349333,1210559,138774,985945,-,-,363388,224614,1831858,1647268,184590,1345508,-,-,486350,301760,2050392,1819660,230732,1511726,-,-,538666,307934,3396662,2937093,459569,2401970,-,-,994692,535123,2756510,2495620,260890,2041724,-,-,714786,453896,2893403,2678007,215396,2212213,-,-,681190,465794,3307439,3028911,278528,2518286,-,-,789153,510625,2589667,2441242,148425,1883742,-,-,705925,557500,2767816,2602912,164904,1985766,-,-,782050,617146,2859860,2711478,148382,2090599,-,-,769261,620879,2997854,2865994,131860,2200559,-,-,797295,665435,3434184,3292353,141831,2510626,-,-,923558,781727,3052558,2919812,132746,2208384,-,-,844174,711428,2784387,2754023,30364,2007557,-,-,776830,746466,2683013,2688836,-5823,1934992,-,-,748021,753844,2853398,2768999,84399,2015454,-,-,837944,753545,3388387,3199831,188556,2431698,-,-,956689,768133,3049117,2939473,109644,2186860,-,-,862257,752613,2726492,2817484,-90992,1972421,-,-,754071,845063,2437238,2474117,-36879,1764051,-,-,673187,710066,2395814,2500698,-104884,1764955,-,-,630859,735743,2259333,2441965,-182632,1648211,-,-,611122,793754,2240086,2476583,-236497,1666106,-,-,573980,810477,2165332,2487230,-321898,674852,928988,928988,561492,883390,2159555,2370792,-211237,682389,888765,888765,588401,799638,2074884,2253203,-178319,643543,841907,841907,589434,767753,1802931,1936944,-134013,518154,738489,738489,546288,680301,2337989,2419111,-81122,738998,929476,929476,669515,750637,2219407,2266346,-46939,705781,876648,876648,636978,683917,2295784,2409733,-113949,759346,898730,898730,637708,751657,2318051,2424472,-106421,776388,896259,896259,645404,751825,2242723,2311691,-68968,739688,870005,870005,633030,701998,1926235,1973439,-47204,606162,739186,739186,580887,628091,1990749,2041756,-51007,628013,769700,769700,593036,644043,2173907,2210458,-36551,689769,831339,831339,652799,689350,2078045,2130928,-52883,656506,792098,792098,629441,682324,2025358,2083352,-57994,633437,792776,792776,599145,657139,1873188,1925452,-52264,560864,725991,725991,586333,638597,1733015,1848038,-115023,520345,679363,679363,533307,648330,1721748,1834806,-113058,543807,671315,671315,506626,619684,1555281,1658928,-103647,473458,595842,595842,485981,589628,1520090,1620640,-100550,468394,584614,584614,467082,567632,1573594,1661425,-87831,495401,602622,602622,475571,563402,1589431,1726687,-137256,524267,605262,605262,459902,597158,1515602,1655859,-140257,487722,574193,574193,453687,593944,1472937,1571423,-98486,454536,564271,564271,454130,552616,1439707,1549937,-110230,430780,548796,548796,460131,570361,1426493,1476081,-49588,406796,543831,543831,475866,525454,1578127,1642977,-64850,444682,623431,623431,510014,574864,1418187,1524430,-106243,387416,569648,569648,461123,567366,1201527,1236867,-35340,302805,468146,468146,430576,465916
"부산광역시",31180,31800,-620,8601,12723,12723,9856,10476,40851,40515,336,9897,16578,16578,14376,14040,34247,35347,-1100,9438,14127,14127,10682,11782,26191,27583,-1392,7941,11270,11270,6980,8372,28032,29227,-1195,8349,12069,12069,7614,8809,27977,29232,-1255,8015,12667,12667,7295,8550,27057,28125,-1068,7438,12159,12159,7460,8528,31518,32410,-892,8789,13738,13738,8991,9883,26802,27763,-961,8043,12093,12093,6666,7627,448577,376059,72518,-,-,-,-,389797,328367,61430,248102,-,-,141695,80265,362202,319360,42842,245789,-,-,116413,73571,482061,414661,67400,316491,-,-,165570,98170,680984,554013,126971,447094,-,-,233890,106919,805979,694445,111534,490794,-,-,315185,203651,724664,629165,95499,462171,-,-,262493,166994,785117,696120,88997,511015,-,-,274102,185105,895337,782978,112359,577302,-,-,318035,205676,809483,734053,75430,534200,-,-,275283,199853,904252,853118,51134,623421,-,-,280831,229697,852671,826900,25771,593332,-,-,259339,233568,932367,918812,13555,685927,-,-,246440,232885,919150,912993,6157,663934,-,-,255216,249059,872967,850489,22478,627069,-,-,245898,223420,821207,807752,13455,595863,-,-,225344,211889,831658,799693,31965,601161,-,-,230497,198532,918310,887181,31129,672784,-,-,245526,214397,892506,869281,23225,661275,-,-,231231,208006,790991,797649,-6658,595930,-,-,195061,201719,761684,797544,-35860,577707,-,-,183977,219837,741748,777296,-35548,571157,-,-,170591,206139,771852,823847,-51995,613596,-,-,158256,210251,708358,767283,-58925,562445,-,-,145913,204838,668188,725663,-57475,536710,-,-,131478,188953,676037,730946,-54909,223011,322976,322976,130050,184959,679854,727099,-47245,214878,330294,330294,134682,181927,641886,686323,-44437,202074,308706,308706,131106,175543,602418,643339,-40921,182425,288776,288776,131217,172138,660060,693417,-33357,204955,309889,309889,145216,178573,595975,639669,-43694,183925,282146,282146,129904,173598,604650,645838,-41188,190821,284160,284160,129669,170857,600936,650378,-49442,190627,273495,273495,136814,186256,625355,667618,-42263,201013,280219,280219,144123,186386,539108,572337,-33229,171512,235922,235922,131674,164903,552771,589746,-36975,182612,239396,239396,130763,167738,559915,594601,-34686,182601,245982,245982,131332,166018,529343,565419,-36076,169293,228423,228423,131627,167703,514502,549106,-34604,167064,220814,220814,126624,161228,519310,549094,-29784,165137,226267,226267,127906,157690,519334,547800,-28466,168131,225399,225399,125804,154270,508043,532906,-24863,167237,209693,209693,131113,155976,461042,481652,-20610,150358,190110,190110,120574,141184,478451,496161,-17710,156335,202017,202017,120099,137809,485710,500802,-15092,154513,198769,198769,132428,147520,507031,520591,-13560,163750,212595,212595,130686,144246,459015,480407,-21392,147728,192793,192793,118494,139886,439073,467471,-28398,139074,182532,182532,117467,145865,416095,442854,-26759,130540,178172,178172,107383,134142,411704,435058,-23354,125676,176434,176434,109594,132948,491829,506176,-14347,155767,214524,214524,121538,135885,441323,460226,-18903,136072,189085,189085,116166,135069,383848,397410,-13562,109335,169621,169621,104892,118454
